HIOS_ISSUER_ID,ISSR_LGL_NAME,MarketingName,State,IndividualMarket,SmallGroupMarket,UnknownMarket,LargeMarket,FEDERAL_EIN,Active,DateCreated,LastModifiedDate,DatabaseCompanyID,ORG_ADR1,ORG_ADR2,ORG_CITY,ORG_STATE,ORG_ZIP,ORG_ZIP4
40373,National Foundation Life Insurance Company,,IL,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
59987,National Foundation Life Insurance Company,,IN,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
46032,National Foundation Life Insurance Company,,KS,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
72279,National Foundation Life Insurance Company,,KY,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
68741,National Foundation Life Insurance Company,,LA,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
90186,National Foundation Life Insurance Company,,MA,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
54059,National Foundation Life Insurance Company,,MD,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
87318,National Foundation Life Insurance Company,,MI,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
22718,National Foundation Life Insurance Company,,MN,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
95548,National Foundation Life Insurance Company,,MO,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
44464,National Foundation Life Insurance Company,,MS,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
79048,National Foundation Life Insurance Company,,MT,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
67993,National Foundation Life Insurance Company,,NC,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
71475,National Foundation Life Insurance Company,,NE,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
53638,National Foundation Life Insurance Company,,NM,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
14040,National Foundation Life Insurance Company,,OH,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
70864,National Foundation Life Insurance Company,,OK,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
19601,National Foundation Life Insurance Company,,OR,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
58243,National Foundation Life Insurance Company,,PA,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
10575,National Foundation Life Insurance Company,,RI,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
54270,National Foundation Life Insurance Company,,SC,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
62274,National Foundation Life Insurance Company,,TN,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
48638,National Foundation Life Insurance Company,,TX,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
63714,National Foundation Life Insurance Company,,UT,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
27865,National Foundation Life Insurance Company,,VA,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
55897,National Foundation Life Insurance Company,,WA,NO,NO,YES,NO,731187572,NO,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
20495,National Foundation Life Insurance Company,,WI,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
25786,National Foundation Life Insurance Company,,WV,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
72342,National Foundation Life Insurance Company,,WY,YES,NO,NO,NO,731187572,YES,5/7/12,,274,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
20547,Freedom Life Insurance Company of America,,AL,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
69285,Freedom Life Insurance Company of America,,AR,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
56227,Freedom Life Insurance Company of America,,AZ,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
83935,Freedom Life Insurance Company of America,,CO,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
38438,Freedom Life Insurance Company of America,,DE,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
93580,Freedom Life Insurance Company of America,,FL,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
19697,Freedom Life Insurance Company of America,,GA,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
82837,Freedom Life Insurance Company of America,,IA,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
26097,Freedom Life Insurance Company of America,,IL,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
16601,Freedom Life Insurance Company of America,,IN,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
71676,Freedom Life Insurance Company of America,,KS,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
92037,Freedom Life Insurance Company of America,,LA,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
18717,Freedom Life Insurance Company of America,,MI,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
75001,Freedom Life Insurance Company of America,,MO,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
68691,Freedom Life Insurance Company of America,,MS,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
81625,Freedom Life Insurance Company of America,,NE,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
26041,Freedom Life Insurance Company of America,,OH,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
21104,Freedom Life Insurance Company of America,,OK,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
28854,Freedom Life Insurance Company of America,,PA,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
88314,Freedom Life Insurance Company of America,,SC,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
72603,Freedom Life Insurance Company of America,,TN,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
21393,Freedom Life Insurance Company of America,,TX,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
74414,Freedom Life Insurance Company of America,,VA,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
41602,Freedom Life Insurance Company of America,,WV,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
46951,Freedom Life Insurance Company of America,,WY,NO,NO,YES,NO,611096685,NO,5/7/12,,149,801 Cherry Street,Unit 33,Fort Worth,TX,76102,    
64521,"Coventry Health Care of Texas, Inc.",,TX,YES,YES,NO,NO,452493369,YES,5/7/12,10/24/13,607,3900 Rogers Road,,San Antonio,TX,78251,
67299,"UNICARE Health Plans of the Midwest, Inc.",,IN,NO,NO,YES,NO,363897076,YES,5/8/12,,381,233 S. Wacker Drive,Suite 3900,Chicago,IL,60606,    
72648,"UNICARE Health Plans of the Midwest, Inc.",,IL,NO,NO,YES,NO,363897076,YES,5/8/12,,381,233 S. Wacker Drive,Suite 3900,Chicago,IL,60606,    
76831,UNICARE Health Insurance Company of the Midwest,,IL,NO,NO,YES,NO,363304416,NO,5/8/12,,380,233 S. Wacker Drive,Suite 3900,Chicago,IL,60606,    
54066,UNICARE Health Insurance Company of the Midwest,,IN,NO,NO,YES,NO,363304416,YES,5/8/12,,380,233 S. Wacker Drive,Suite 3900,Chicago,IL,60606,    
99527,Cotton States Life Insurance Company,,GA,YES,NO,NO,NO,580830929,YES,5/8/12,,501,13560 Morris Road,Suite 4000,Alpharetta,GA,30004,    
52617,Cotton States Life Insurance Company,,AL,YES,NO,NO,NO,580830929,YES,5/8/12,,501,13560 Morris Road,Suite 4000,Alpharetta,GA,30004,    
49766,UNICARE Life & Health Insurance Company,,AL,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
61663,UNICARE Life & Health Insurance Company,,AZ,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
51800,UNICARE Life & Health Insurance Company,,CO,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
35418,UNICARE Life & Health Insurance Company,,CT,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
70866,UNICARE Life & Health Insurance Company,,DC,YES,NO,NO,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
14697,UNICARE Life & Health Insurance Company,,FL,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
81589,UNICARE Life & Health Insurance Company,,GA,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
15707,UNICARE Life & Health Insurance Company,,ID,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
43669,UNICARE Life & Health Insurance Company,,KS,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
78900,UNICARE Life & Health Insurance Company,,KY,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
26391,UNICARE Life & Health Insurance Company,,LA,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
74549,UNICARE Life & Health Insurance Company,,ME,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
38866,UNICARE Life & Health Insurance Company,,MD,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
25205,UNICARE Life & Health Insurance Company,,MN,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
18358,UNICARE Life & Health Insurance Company,,MS,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
48827,UNICARE Life & Health Insurance Company,,MT,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
82122,UNICARE Life & Health Insurance Company,,NV,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
21795,UNICARE Life & Health Insurance Company,,NH,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
86236,UNICARE Life & Health Insurance Company,,NJ,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
39274,UNICARE Life & Health Insurance Company,,NM,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
74627,UNICARE Life & Health Insurance Company,,NY,NO,NO,NO,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
91457,UNICARE Life & Health Insurance Company,,OH,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
63108,UNICARE Life & Health Insurance Company,,OK,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
42824,UNICARE Life & Health Insurance Company,,OR,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
26432,UNICARE Life & Health Insurance Company,,PA,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
38025,UNICARE Life & Health Insurance Company,,SC,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
54989,UNICARE Life & Health Insurance Company,,SD,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
45273,UNICARE Life & Health Insurance Company,,TN,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
30298,UNICARE Life & Health Insurance Company,,UT,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
14046,UNICARE Life & Health Insurance Company,,VT,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
29209,UNICARE Life & Health Insurance Company,,WV,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
90305,UNICARE Life & Health Insurance Company,,WA,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
65006,UNICARE Life & Health Insurance Company,,MA,NO,NO,NO,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
71731,UNICARE Life & Health Insurance Company,,AK,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
59475,UNICARE Life & Health Insurance Company,,DE,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
67715,UNICARE Life & Health Insurance Company,,HI,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
11102,UNICARE Life & Health Insurance Company,,ND,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
36830,UNICARE Life & Health Insurance Company,,NC,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
83271,UNICARE Life & Health Insurance Company,,NE,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
48272,UNICARE Life & Health Insurance Company,,RI,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
17636,UNICARE Life & Health Insurance Company,,WY,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
95082,UNICARE Life & Health Insurance Company,,PR,NO,NO,YES,NO,520913817,YES,5/8/12,,382,120 Monument Circle,,Indianapolis,IN,46204,    
96782,"U.S. Behavioral Health Plan, CA",,CA,NO,NO,NO,NO,943077084,YES,5/8/12,,506,425 Market St,14th Floor,San Francisco,CA,94105,    
81628,Kaiser Foundation Health Plan of the Northwest,Kaiser Permanente,WA,NO,NO,YES,NO,930798039,NO,5/8/12,,235,500 NE Multnomah st. Ste 100,,Portland,OR,97232,2099
58960,Kaiser Foundation Health Plan of the Northwest,Kaiser Permanente,OR,NO,NO,YES,NO,930798039,NO,5/8/12,,235,500 NE Multnomah st. Ste 100,,Portland,OR,97232,2099
36289,American Family Mutual Insurance Company,,AZ,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
22796,American Family Mutual Insurance Company,,IL,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
53753,American Family Mutual Insurance Company,,IN,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
86082,American Family Mutual Insurance Company,,IA,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
20467,American Family Mutual Insurance Company,,KS,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
17473,American Family Mutual Insurance Company,,MN,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
11844,American Family Mutual Insurance Company,,MO,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
12005,American Family Mutual Insurance Company,,NE,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
43226,American Family Mutual Insurance Company,,NV,NO,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
35503,American Family Mutual Insurance Company,,ND,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
97955,American Family Mutual Insurance Company,,OH,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
43741,American Family Mutual Insurance Company,,SD,YES,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
68713,American Family Mutual Insurance Company,,UT,NO,NO,NO,NO,390273710,YES,5/8/12,,18,6000 American Parkway,,Madison,WI,53783,1
60918,"Citrus Health Care, Inc.",,FL,YES,NO,NO,NO,134247706,YES,5/9/12,,507,495 North Kellar Road,,Maitland,FL,32751,
31051,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",,MD,NO,NO,YES,NO,520954463,NO,5/9/12,,236,2101 E Jefferson Street,,Rockville,MD,20852,    
88735,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",,VA,NO,NO,YES,NO,520954463,NO,5/9/12,,236,2101 E Jefferson Street,,Rockville,MD,20852,    
56428,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",,DC,NO,NO,YES,NO,520954463,NO,5/9/12,,236,2101 E Jefferson Street,,Rockville,MD,20852,    
59182,Union Labor Life Insurance Company,,CA,NO,NO,YES,NO,131423090,NO,5/9/12,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
12272,Union Labor Life Insurance Company,,RI,NO,NO,YES,NO,131423090,NO,5/9/12,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
92892,Physicians Benefits Trust Life Insurance Company,Physicians Benefits Trust Life Insurance Company,IL,NO,NO,YES,NO,364295502,NO,5/9/12,,310,20 North Michigan Ave.,Suite 700,Chicago,IL,60602,4811
84813,John Alden Life Insurance Company,,HI,NO,YES,NO,NO,410999752,YES,5/10/12,,230,501 W. Michigan St.,,Milwaukee,WI,53203,    
97324,John Alden Life Insurance Company,,NY,NO,YES,NO,NO,410999752,YES,5/10/12,,230,501 W. Michigan St.,,Milwaukee,WI,53203,    
85989,John Alden Life Insurance Company,,NJ,YES,NO,NO,NO,410999752,YES,5/10/12,,230,501 W. Michigan St.,,Milwaukee,WI,53203,    
72872,John Alden Life Insurance Company,,RI,YES,YES,NO,NO,410999752,YES,5/10/12,,230,501 W. Michigan St.,,Milwaukee,WI,53203,    
69918,"Anthem Health Plans, Inc.",,CT,NO,NO,YES,NO,61475928,NO,5/10/12,,27,370 Bassett Road,,North Haven,CT,6473,    
46630,"Anthem Health Plans of Maine, Inc.",,ME,NO,NO,YES,NO,311705652,NO,5/10/12,,29,2 Gannett Drive,,South Portland,ME,4106,    
99650,"Anthem Health Plans of New Hampshire, Inc.",,NH,NO,NO,YES,NO,20510530,NO,5/10/12,,30,3000 Goffs Falls Road,,Manchester,NH,3111,    
17482,"Matthew Thornton Health Plan, Inc.",,NH,NO,NO,YES,NO,20494919,NO,5/10/12,,252,3000 Goffs Falls Road,,Manchester,NH,3111,    
90659,"Anthem Health Plans of Virginia, Inc.",,VA,NO,NO,YES,NO,540357120,NO,5/10/12,,31,2015 Staples Mill Road,,Richmond,VA,23230,    
19657,"HealthKeepers, Inc.",,VA,NO,NO,YES,NO,541356687,NO,5/10/12,,191,2015 Staples Mill Road,,Richmond,VA,23230,    
81741,"Blue Cross and Blue Shield of Georgia, Inc.",,GA,NO,NO,YES,NO,580469845,NO,5/10/12,,52,3350 Peachtree Road NE,,Atlanta,GA,30326,    
77347,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",,GA,NO,NO,YES,NO,581638390,NO,5/10/12,,44,3350 Peachtree Road NE,,Atlanta,GA,30326,    
